time,latitude,longitude,number,expver,Axis_Type,PM25_Center,PM10_Center,PM25_In_Step1,PM10_In_Step1,PM25_Out_Step1,PM10_Out_Step1,PM25_In_Step2,PM10_In_Step2,PM25_Out_Step2,PM10_Out_Step2,PM25_In_Step3,PM10_In_Step3,PM25_Out_Step3,PM10_Out_Step3
2025-08-17 03:00:00,57.299999999999976,-2.9000000000000132,0,0001,1.0,8.662683015359223e-09,1.0016603591706021e-08,8.662683015359314e-09,1.0016603591706167e-08,8.66268301535922e-09,1.0016603591706024e-08,8.922442257253356e-09,1.0420172551206737e-08,8.619840452528511e-09,9.966315063156311e-09,9.1822014991474e-09,1.0823741510707307e-08,8.576997889697802e-09,9.91602653460661e-09
2025-08-17 04:00:00,57.299999999999976,-2.9000000000000132,0,0001,1.0,8.077365221126427e-09,9.385817220652925e-09,8.077365221126531e-09,9.385817220653077e-09,8.077365221126429e-09,9.385817220652923e-09,8.3653611815395e-09,9.814813619243119e-09,8.059116337240927e-09,9.367615181240165e-09,8.653357141952468e-09,1.0243810017833162e-08,8.040867453355434e-09,9.349413141827429e-09
2025-08-17 04:00:00,57.299999999999976,-2.800000000000013,0,0001,1.0,8.385065530802745e-09,9.824241864464544e-09,8.385065530802838e-09,9.824241864464683e-09,8.366816646917243e-09,9.806039825051785e-09,8.640816950844708e-09,1.0214184461195636e-08,8.348567763031739e-09,9.78783778563902e-09,8.896568370886581e-09,1.0604127057926586e-08,8.330318879146234e-09,9.769635746226256e-09
2025-08-17 06:00:00,57.49999999999998,-2.500000000000013,0,0001,1.0,7.493292653038052e-09,9.551690327569401e-09,7.493292653038052e-09,9.551690327569401e-09,7.493292653038052e-09,9.551690327569401e-09,7.861415941834383e-09,1.0013452345081084e-08,7.368091192727704e-09,9.368767817097295e-09,8.229539230630846e-09,1.0475214362593005e-08,7.2428897324173376e-09,9.185845306625166e-09
2025-08-17 07:00:00,57.39999999999998,-4.600000000000012,0,0001,1.0,7.098874414227809e-09,8.970062618610932e-09,7.0988744142278085e-09,8.970062618610934e-09,7.0988744142278085e-09,8.970062618610932e-09,7.098874414227848e-09,8.970062618610992e-09,7.098874414227809e-09,8.97006261861093e-09,7.055245112667458e-09,8.978768416267881e-09,6.978586174211042e-09,8.823596372072408e-09
2025-08-17 07:00:00,57.39999999999998,-4.500000000000012,0,0001,1.0,7.047895748494573e-09,8.85793475606048e-09,7.047895748494574e-09,8.85793475606048e-09,7.047895748494574e-09,8.85793475606048e-09,7.047895748494624e-09,8.857934756060553e-09,6.927618589891378e-09,8.722566909498787e-09,7.014408934478513e-09,8.881702283358723e-09,6.807341431288159e-09,8.587199062937068e-09
2025-08-17 07:00:00,57.199999999999974,-2.800000000000013,0,0001,1.0,6.797696738836385e-09,7.993220899986213e-09,7.1524223210774156e-09,8.471892409822735e-09,6.853183576183375e-09,8.061664282891874e-09,7.507147903318569e-09,8.950563919659426e-09,6.908670413530374e-09,8.130107665797546e-09,7.861873485559723e-09,9.429235429496116e-09,6.964157250877372e-09,8.198551048703219e-09
2025-08-17 07:00:00,57.199999999999974,-2.700000000000013,0,0001,1.0,7.220116319632283e-09,8.577761464086831e-09,7.502469489412258e-09,9.017797573488896e-09,7.220116319632293e-09,8.577761464086846e-09,7.784822659192331e-09,9.457833682891117e-09,7.275603156979293e-09,8.646204846992519e-09,8.067175828972405e-09,9.897869792293337e-09,7.3310899943262914e-09,8.71464822989819e-09
2025-08-17 08:00:00,57.199999999999974,-2.800000000000013,0,0001,1.0,6.113842765387548e-09,7.265979225697853e-09,6.501559735028324e-09,7.774227039902943e-09,6.198815682978647e-09,7.371624329474026e-09,6.88927670466924e-09,8.282474854108213e-09,6.28378860056976e-09,7.477269433250218e-09,7.276993674310154e-09,8.790722668313485e-09,6.368761518160875e-09,7.582914537026412e-09
2025-08-17 09:00:00,57.299999999999976,-2.600000000000013,0,0001,1.0,6.3177368891942e-09,7.89114174004614e-09,6.317736889194313e-09,7.891141740046316e-09,6.317736889194202e-09,7.89114174004614e-09,6.634641148972701e-09,8.3893084146248e-09,6.317736889194221e-09,7.891141740046166e-09,6.951545408751089e-09,8.887475089203284e-09,6.1952209751137315e-09,7.753369874949317e-09
2025-08-17 10:00:00,58.39999999999999,-4.900000000000011,0,0001,1.0,9.275109421243612e-09,1.2831131564657487e-08,9.442311451242786e-09,1.3108955421170461e-08,9.275109421243612e-09,1.2831131564657489e-08,9.609513481241982e-09,1.3386779277683471e-08,9.336744340634085e-09,1.2937531120490049e-08,9.776715511241182e-09,1.3664603134196481e-08,9.398379260024604e-09,1.3043930676322693e-08
2025-08-17 10:00:00,58.29999999999999,-4.900000000000011,0,0001,1.0,8.94577056875788e-09,1.2320040136219246e-08,8.945770568757879e-09,1.2320040136219243e-08,8.945770568757877e-09,1.2320040136219243e-08,9.112972598757053e-09,1.2597863992732217e-08,9.000266932198288e-09,1.241520998969861e-08,9.280174628756273e-09,1.2875687849245257e-08,9.054763295638736e-09,1.251037984317804e-08
2025-08-17 10:00:00,57.69999999999998,-5.30000000000001,0,0001,1.0,8.020050734636146e-09,1.07973855042094e-08,8.020050734636133e-09,1.0797385504209374e-08,8.020050734636146e-09,1.0797385504209401e-08,7.976653113491302e-09,1.0708487744685316e-08,7.978806557581026e-09,1.0704909181313785e-08,7.933255492346471e-09,1.061958998516126e-08,7.937562380525903e-09,1.0612432858418163e-08
2025-08-17 10:00:00,57.59999999999998,-5.400000000000009,0,0001,1.0,7.876306125827603e-09,1.0546053511954209e-08,7.893063263172002e-09,1.0538907043352145e-08,7.876306125827603e-09,1.0546053511954209e-08,7.909820400516402e-09,1.053176057475008e-08,7.876306125827608e-09,1.0546053511954218e-08,7.926577537860803e-09,1.0524614106148014e-08,7.866225939142278e-09,1.0504652629232168e-08
2025-08-17 10:00:00,57.59999999999998,-5.30000000000001,0,0001,1.0,7.84159848166148e-09,1.0536372959298385e-08,7.79820086051666e-09,1.0447475199774354e-08,7.84159848166148e-09,1.0536372959298385e-08,7.75480323937183e-09,1.0358577440250297e-08,7.799156996150291e-09,1.0429993165435678e-08,7.711405618226997e-09,1.026967968072624e-08,7.7567155106391e-09,1.0323613371572965e-08
2025-08-17 11:00:00,58.39999999999999,-4.600000000000012,0,0001,1.0,8.965382362428403e-09,1.2470445713101188e-08,9.215917591565092e-09,1.2890035927526263e-08,8.965382362428403e-09,1.2470445713101188e-08,9.466452820701818e-09,1.3309626141951396e-08,8.965382362428412e-09,1.2470445713101202e-08,9.716988049838543e-09,1.3729216356376529e-08,8.994418987384725e-09,1.2505358452467388e-08
2025-08-17 11:00:00,58.39999999999999,-4.500000000000012,0,0001,1.0,8.82136423167403e-09,1.2287597458045682e-08,9.09008378869678e-09,1.2737648954115976e-08,8.82136423167403e-09,1.2287597458045682e-08,9.358803345719573e-09,1.3187700450186337e-08,8.800222883742477e-09,1.2236722709187571e-08,9.627522902742362e-09,1.3637751946256697e-08,8.779081535810928e-09,1.2185847960329465e-08
2025-08-17 11:00:00,58.39999999999999,-4.400000000000013,0,0001,1.0,8.677346100919654e-09,1.2104749202990176e-08,8.96424998582847e-09,1.2585261980705692e-08,8.656204752988104e-09,1.2053874454132065e-08,9.251153870737328e-09,1.306577475842128e-08,8.635063405056546e-09,1.2002999705273945e-08,9.538057755646183e-09,1.3546287536136866e-08,8.613922057124989e-09,1.1952124956415824e-08
2025-08-17 11:00:00,58.39999999999999,-4.300000000000013,0,0001,1.0,8.491045274302178e-09,1.1820151450218449e-08,8.746568224323332e-09,1.2252632279145289e-08,8.491045274302171e-09,1.1820151450218439e-08,9.002091174344523e-09,1.268511310807219e-08,8.469903926370617e-09,1.176927670136032e-08,9.257614124365714e-09,1.311759393699909e-08,8.44876257843906e-09,1.1718401952502198e-08
2025-08-17 11:00:00,58.39999999999999,-4.2000000000000135,0,0001,1.0,8.30474444768469e-09,1.1535553697446702e-08,8.528886462818174e-09,1.1920002577584847e-08,8.304744447684691e-09,1.1535553697446702e-08,8.753028477951693e-09,1.230445145772305e-08,8.304744447684684e-09,1.1535553697446692e-08,8.977170493085208e-09,1.268890033786125e-08,8.342553721914664e-09,1.1578256834769209e-08
2025-08-17 11:00:00,58.39999999999999,-4.100000000000014,0,0001,1.0,8.118443621067203e-09,1.1250955944674956e-08,8.311204701313018e-09,1.1587372876024406e-08,8.118443621067203e-09,1.1250955944674955e-08,8.50396578155886e-09,1.1923789807373909e-08,8.177394243228738e-09,1.1344533830855594e-08,8.696726861804703e-09,1.226020673872341e-08,8.23634486539028e-09,1.1438111717036242e-08
2025-08-17 11:00:00,58.39999999999999,-4.000000000000014,0,0001,1.0,7.932142794449716e-09,1.0966358191903208e-08,8.09352293980786e-09,1.1254743174463966e-08,7.991093416611251e-09,1.1059936078083847e-08,8.254903085166028e-09,1.1543128157024767e-08,8.050044038772798e-09,1.1153513964264505e-08,8.416283230524197e-09,1.1831513139585567e-08,8.108994660934344e-09,1.1247091850445162e-08
2025-08-17 11:00:00,58.29999999999999,-4.700000000000012,0,0001,1.0,8.765305821445383e-09,1.214461612756655e-08,8.765305821445383e-09,1.2144616127566552e-08,8.76530582144539e-09,1.2144616127566567e-08,8.99765672269601e-09,1.2533745060346405e-08,8.809011401110025e-09,1.2220859629818963e-08,9.23000762394669e-09,1.2922873993126336e-08,8.85271698077466e-09,1.2297103132071363e-08
2025-08-17 11:00:00,58.29999999999999,-4.600000000000012,0,0001,1.0,8.626021836636641e-09,1.1975002471113262e-08,8.626021836636641e-09,1.1975002471113262e-08,8.626021836636641e-09,1.197500247111326e-08,8.876557065773331e-09,1.2394592685538336e-08,8.62602183663665e-09,1.1975002471113275e-08,9.127092294910077e-09,1.2814182899963492e-08,8.647542825331479e-09,1.200086287752216e-08
2025-08-17 11:00:00,57.49999999999998,-5.500000000000009,0,0001,1.0,7.838410002088593e-09,1.044706863610279e-08,7.838410002088593e-09,1.044706863610279e-08,7.8384100020886e-09,1.04470686361028e-08,7.9256958415245e-09,1.052616844613807e-08,7.89086007762139e-09,1.0516284250824014e-08,8.012981680960363e-09,1.0605268256173285e-08,7.943310153154181e-09,1.0585499865545228e-08
2025-08-17 11:00:00,57.49999999999998,-5.400000000000009,0,0001,1.0,7.67748518000948e-09,1.0279298264433521e-08,7.67748518000948e-09,1.0279298264433521e-08,7.67748518000948e-09,1.0279298264433521e-08,7.701388122135105e-09,1.0273093912586437e-08,7.677485180009489e-09,1.0279298264433533e-08,7.725291064260684e-09,1.0266889560739291e-08,7.734333244459785e-09,1.0305292952317266e-08
2025-08-17 11:00:00,57.39999999999998,-5.500000000000009,0,0001,1.0,7.776270604294627e-09,1.0261955914655125e-08,7.776270604294627e-09,1.0261955914655123e-08,7.776270604294639e-09,1.0261955914655136e-08,7.77627060429456e-09,1.0261955914655037e-08,7.853051211629679e-09,1.0342098325880993e-08,7.672228487937066e-09,1.0097726210744773e-08,7.929831818964718e-09,1.042224073710685e-08
2025-08-17 12:00:00,58.39999999999999,-4.300000000000013,0,0001,1.0,8.57319371050379e-09,1.196348531351531e-08,8.848682397921652e-09,1.2431811469149012e-08,8.573193710503788e-09,1.1963485313515306e-08,9.124171085339555e-09,1.2900137624782775e-08,8.56596082954296e-09,1.1934282007075566e-08,9.399659772757457e-09,1.3368463780416542e-08,8.558727948582132e-09,1.1905078700635826e-08
2025-08-17 12:00:00,58.39999999999999,-4.2000000000000135,0,0001,1.0,8.382832206166303e-09,1.1672119271111108e-08,8.625971770204155e-09,1.2090241918727383e-08,8.382832206166303e-09,1.1672119271111108e-08,8.86911133424204e-09,1.2508364566343714e-08,8.3828322061663e-09,1.1672119271111104e-08,9.112250898279926e-09,1.2926487213960045e-08,8.428878484068013e-09,1.172769525936698e-08
2025-08-17 12:00:00,58.39999999999999,-4.100000000000014,0,0001,1.0,8.192470701828815e-09,1.1380753228706906e-08,8.403261142486656e-09,1.1748672368305752e-08,8.192470701828815e-09,1.1380753228706905e-08,8.614051583144526e-09,1.2116591507904653e-08,8.245749860691356e-09,1.1465532523402523e-08,8.824842023802397e-09,1.2484510647503552e-08,8.299029019553904e-09,1.1550311818098154e-08
2025-08-17 12:00:00,58.39999999999999,-4.000000000000014,0,0001,1.0,8.002109197491328e-09,1.1089387186302703e-08,8.180550514769157e-09,1.1407102817884125e-08,8.055388356353868e-09,1.1174166480998321e-08,8.358991832047011e-09,1.172481844946559e-08,8.108667515216419e-09,1.1258945775693954e-08,8.537433149324866e-09,1.2042534081047057e-08,8.16194667407897e-09,1.134372507038959e-08
2025-08-17 12:00:00,58.39999999999999,-3.900000000000014,0,0001,1.0,7.91830601087892e-09,1.0967579733289734e-08,8.069165613466779e-09,1.1237230812532972e-08,7.91830601087893e-09,1.096757973328975e-08,8.22002521605466e-09,1.1506881891776247e-08,7.971585169741482e-09,1.1052359027985387e-08,8.370884818642539e-09,1.1776532971019522e-08,8.024864328604033e-09,1.1137138322681023e-08
2025-08-17 12:00:00,58.39999999999999,-3.800000000000014,0,0001,1.0,7.834502824266535e-09,1.08457722802768e-08,7.957780712164424e-09,1.1067358807181856e-08,7.834502824266535e-09,1.0845772280276802e-08,8.081058600062332e-09,1.1288945334086939e-08,7.834502824266547e-09,1.0845772280276817e-08,8.204336487960239e-09,1.1510531860992023e-08,7.930381684673164e-09,1.0976222597491843e-08
2025-08-17 12:00:00,58.29999999999999,-4.600000000000012,0,0001,1.0,8.744140578276188e-09,1.2194589782410459e-08,8.744140578276188e-09,1.219458978241046e-08,8.74414057827619e-09,1.2194589782410459e-08,9.005624773683543e-09,1.2634877366579538e-08,8.744140578276193e-09,1.219458978241047e-08,9.267108969090953e-09,1.3075164950748698e-08,8.769112158635273e-09,1.222233081410448e-08
2025-08-17 12:00:00,58.29999999999999,-4.500000000000012,0,0001,1.0,8.575197524285347e-09,1.1980124225985338e-08,8.575197524285345e-09,1.1980124225985338e-08,8.575197524285345e-09,1.1980124225985338e-08,8.859858527387954e-09,1.2459532849895429e-08,8.567254308755576e-09,1.1950548106653934e-08,9.144519530490623e-09,1.2938941473805606e-08,8.55931109322581e-09,1.1920971987322536e-08
2025-08-17 12:00:00,58.29999999999999,-4.400000000000013,0,0001,1.0,8.406254470294503e-09,1.1765658669560216e-08,8.406254470294504e-09,1.1765658669560216e-08,8.398311254764733e-09,1.1736082550228814e-08,8.714092281092368e-09,1.2284188333211323e-08,8.390368039234962e-09,1.1706506430897404e-08,9.021930091890294e-09,1.2802717996862516e-08,8.382424823705191e-09,1.1676930311565994e-08
2025-08-17 12:00:00,58.29999999999999,-4.300000000000013,0,0001,1.0,8.221424985244121e-09,1.149204087447229e-08,8.221424985244121e-09,1.149204087447229e-08,8.22142498524412e-09,1.1492040874472283e-08,8.496913672661986e-09,1.1960367030105987e-08,8.21348176971435e-09,1.1462464755140873e-08,8.772402360079905e-09,1.2428693185739762e-08,8.205538554184578e-09,1.1432888635809464e-08
2025-08-17 12:00:00,58.29999999999999,-4.2000000000000135,0,0001,1.0,8.036595500193737e-09,1.1218423079384349e-08,8.036595500193737e-09,1.1218423079384347e-08,8.036595500193737e-09,1.1218423079384349e-08,8.279735064231589e-09,1.1636545727000622e-08,8.036595500193735e-09,1.1218423079384342e-08,8.522874628269489e-09,1.2054668374616958e-08,8.080841426560929e-09,1.1268275090792162e-08
2025-08-17 12:00:00,58.29999999999999,-4.100000000000014,0,0001,1.0,7.851766015143352e-09,1.0944805284296408e-08,7.851766015143352e-09,1.0944805284296408e-08,7.851766015143352e-09,1.0944805284296408e-08,8.062556455801194e-09,1.1312724423895254e-08,7.903955157040315e-09,1.1024233415035637e-08,8.273346896459075e-09,1.1680643563494157e-08,7.956144298937288e-09,1.1103661545774874e-08
2025-08-17 12:00:00,57.39999999999998,-5.6000000000000085,0,0001,1.0,8.052555955373547e-09,1.065207655415185e-08,8.052555955373547e-09,1.065207655415185e-08,8.135864454361733e-09,1.0736501465658017e-08,8.052555955373437e-09,1.0652076554151706e-08,8.21917295334993e-09,1.0820926377164198e-08,7.908892263319617e-09,1.042030950415537e-08,8.302481452338128e-09,1.090535128867038e-08
2025-08-17 12:00:00,57.39999999999998,-5.500000000000009,0,0001,1.0,7.749011710078714e-09,1.0304368469604682e-08,7.749011710078712e-09,1.0304368469604683e-08,7.749011710078723e-09,1.0304368469604697e-08,7.749011710078621e-09,1.0304368469604564e-08,7.832320209066922e-09,1.0388793381110876e-08,7.590263070844552e-09,1.0053479937432838e-08,7.91562870805512e-09,1.0473218292617056e-08
2025-08-17 12:00:00,57.299999999999976,-6.100000000000007,0,0001,1.0,1.0392976257378625e-08,1.294776064142424e-08,1.0392976257378419e-08,1.2947760641424022e-08,1.0392976257378625e-08,1.294776064142424e-08,9.809871581722967e-09,1.2328529530591875e-08,9.908010079051803e-09,1.2351594746995582e-08,9.226766906067511e-09,1.1709298419759725e-08,9.423043900724938e-09,1.1755428852566858e-08
2025-08-17 12:00:00,57.299999999999976,-5.700000000000008,0,0001,1.0,8.755921099279531e-09,1.1313739056717654e-08,8.755921099279372e-09,1.1313739056717466e-08,8.755921099279531e-09,1.1313739056717654e-08,8.309000751327548e-09,1.077765343637786e-08,8.868944953444198e-09,1.141457706133067e-08,7.862080403375728e-09,1.0241567816038256e-08,8.981968807608821e-09,1.1515415065943625e-08
2025-08-17 12:00:00,57.299999999999976,-5.6000000000000085,0,0001,1.0,8.104174220591285e-09,1.0607150713326605e-08,8.104174220591176e-09,1.060715071332646e-08,8.217198074755952e-09,1.0707988717939619e-08,7.7962397093678e-09,1.020293183273671e-08,8.330221928920635e-09,1.0808826722552648e-08,7.488305198144424e-09,9.798712952146961e-09,8.443245783085318e-09,1.0909664727165677e-08
2025-08-17 12:00:00,57.299999999999976,-4.000000000000014,0,0001,1.0,3.944971016522765e-09,5.074237918733848e-09,3.944971016522801e-09,5.074237918733913e-09,3.959117478302542e-09,5.090857714551206e-09,4.0454164462743136e-09,5.253945251082307e-09,3.973263940082322e-09,5.107477510368567e-09,4.145861876025825e-09,5.433652583430702e-09,3.987410401862102e-09,5.124097306185928e-09
2025-08-17 12:00:00,57.299999999999976,-3.900000000000014,0,0001,1.0,3.710901586018019e-09,4.757528995757767e-09,3.7109015860180654e-09,4.757528995757846e-09,3.7109015860180224e-09,4.757528995757771e-09,3.839790485571265e-09,4.978010170741808e-09,3.7250480477978027e-09,4.774148791575132e-09,3.968679385124465e-09,5.19849134572577e-09,3.739194509577582e-09,4.790768587392493e-09
2025-08-17 12:00:00,57.299999999999976,-3.800000000000014,0,0001,1.0,3.4768321555132793e-09,4.4408200727816935e-09,3.476832155513335e-09,4.440820072781785e-09,3.4768321555132797e-09,4.4408200727816935e-09,3.6341645248682227e-09,4.702075090401315e-09,3.476832155513282e-09,4.440820072781696e-09,3.79149689422311e-09,4.963330108020843e-09,3.5758955796437335e-09,4.562888428205403e-09
2025-08-17 12:00:00,57.199999999999974,-5.9000000000000075,0,0001,1.0,1.0655790028124361e-08,1.3252081210168589e-08,9.930898006715901e-09,1.2452262110329557e-08,1.065579002812428e-08,1.3252081210168493e-08,9.206005985307186e-09,1.1652443010490243e-08,1.0007733308725437e-08,1.2483922340322545e-08,8.481113963898471e-09,1.0852623910650929e-08,9.359676589326593e-09,1.1715763470476597e-08
2025-08-17 13:00:00,58.29999999999999,-4.400000000000013,0,0001,1.0,8.332537909661014e-09,1.1513515474348386e-08,8.332537909661012e-09,1.1513515474348384e-08,8.317705132293547e-09,1.1481035881259264e-08,8.612062068110276e-09,1.2017420762215051e-08,8.302872354926079e-09,1.1448556288170137e-08,8.891586226559601e-09,1.2521326050081805e-08,8.28803957755861e-09,1.1416076695081012e-08
2025-08-17 13:00:00,58.29999999999999,-4.300000000000013,0,0001,1.0,8.156169101214395e-09,1.1265568330050708e-08,8.156169101214397e-09,1.126556833005071e-08,8.156169101214392e-09,1.1265568330050703e-08,8.406401024359658e-09,1.1720166411451464e-08,8.141336323846923e-09,1.1233088736961575e-08,8.656632947504979e-09,1.2174764492852293e-08,8.126503546479457e-09,1.120060914387245e-08
2025-08-17 13:00:00,58.29999999999999,-4.2000000000000135,0,0001,1.0,7.97980029276777e-09,1.101762118575302e-08,7.979800292767771e-09,1.1017621185753018e-08,7.979800292767771e-09,1.101762118575302e-08,8.200739980609029e-09,1.1422912060687847e-08,7.97980029276777e-09,1.1017621185753013e-08,8.42167966845033e-09,1.1828202935622734e-08,8.02264978177107e-09,1.106932514168449e-08
2025-08-17 13:00:00,58.29999999999999,-4.100000000000014,0,0001,1.0,7.803431484321146e-09,1.0769674041455331e-08,7.80343148432115e-09,1.0769674041455333e-08,7.803431484321148e-09,1.0769674041455331e-08,7.995078936858396e-09,1.1125657709924227e-08,7.861113750691917e-09,1.0853857590475935e-08,8.186726389395681e-09,1.1481641378393177e-08,7.918796017062695e-09,1.0938041139496549e-08
2025-08-17 13:00:00,58.19999999999999,-4.2000000000000135,0,0001,1.0,7.635940676061372e-09,1.0583977398207826e-08,7.63594067606137e-09,1.0583977398207829e-08,7.635940676061372e-09,1.0583977398207829e-08,7.635940676061387e-09,1.058397739820783e-08,7.635940676061369e-09,1.058397739820782e-08,7.925144873688308e-09,1.1003407333435605e-08,7.677691975238559e-09,1.0629284674656905e-08
2025-08-17 13:00:00,58.19999999999999,-4.100000000000014,0,0001,1.0,7.469509880989945e-09,1.0356072666084488e-08,7.469509880989943e-09,1.0356072666084488e-08,7.469509880989945e-09,1.0356072666084485e-08,7.469509880989958e-09,1.0356072666084488e-08,7.524494249899724e-09,1.043386299581779e-08,7.719448802401246e-09,1.0710143642326565e-08,7.57947861880951e-09,1.0511653325551098e-08
2025-08-17 13:00:00,57.39999999999998,-4.2000000000000135,0,0001,1.0,5.035153257300694e-09,6.511858385849026e-09,5.0351532573006946e-09,6.511858385849027e-09,5.035153257300694e-09,6.511858385849028e-09,5.035153257300713e-09,6.5118583858490674e-09,5.035153257300683e-09,6.511858385849016e-09,4.920241177449162e-09,6.430321527565435e-09,4.982807214291239e-09,6.44875699830792e-09
2025-08-17 13:00:00,57.39999999999998,-3.900000000000014,0,0001,1.0,4.39984900365181e-09,5.658636089792728e-09,4.399849003651808e-09,5.658636089792728e-09,4.399849003651812e-09,5.658636089792729e-09,4.399849003651853e-09,5.6586360897928065e-09,4.40662916341878e-09,5.659667474261308e-09,4.392480624596826e-09,5.728759625821625e-09,4.413409323185746e-09,5.660698858729888e-09
2025-08-17 13:00:00,57.39999999999998,-3.800000000000014,0,0001,1.0,4.197121132124805e-09,5.375603837065402e-09,4.197121132124805e-09,5.3756038370654015e-09,4.197121132124805e-09,5.3756038370654015e-09,4.197121132124856e-09,5.375603837065491e-09,4.1971211321248065e-09,5.3756038370654015e-09,4.246876396847971e-09,5.529391991730144e-09,4.2841283576232395e-09,5.476721728902921e-09
2025-08-17 13:00:00,57.299999999999976,-5.700000000000008,0,0001,1.0,8.465126886496001e-09,1.0846438062521119e-08,8.465126886495855e-09,1.0846438062520942e-08,8.465126886496001e-09,1.0846438062521117e-08,8.048821699991676e-09,1.0349102704439566e-08,8.570143778090844e-09,1.0943609381544717e-08,7.632516513487502e-09,9.851767346358192e-09,8.675160669685644e-09,1.1040780700568262e-08
2025-08-17 13:00:00,57.299999999999976,-5.6000000000000085,0,0001,1.0,7.834858095634544e-09,1.0157160594085782e-08,7.834858095634443e-09,1.015716059408565e-08,7.939874987229387e-09,1.0254331913109385e-08,7.548975423932154e-09,9.782419763126802e-09,8.044891878824243e-09,1.0351503232132998e-08,7.263092752229866e-09,9.407678932167956e-09,8.149908770419099e-09,1.0448674551156611e-08
2025-08-17 13:00:00,57.299999999999976,-5.500000000000009,0,0001,1.0,7.414623087962771e-09,9.66222576369765e-09,7.414623087962688e-09,9.662225763697541e-09,7.414623087962785e-09,9.662225763697663e-09,7.180642996873425e-09,9.35687793276543e-09,7.519639979557642e-09,9.759397082721278e-09,6.9466629057841615e-09,9.051530101833321e-09,7.624656871152498e-09,9.856568401744893e-09
2025-08-17 13:00:00,57.299999999999976,-4.2000000000000135,0,0001,1.0,4.493280358896929e-09,5.720174001133466e-09,4.493280358896949e-09,5.720174001133506e-09,4.493280358896931e-09,5.720174001133466e-09,4.545639429679697e-09,5.831796501727951e-09,4.4932803588969166e-09,5.720174001133451e-09,4.597998500462443e-09,5.9434190023223975e-09,4.452557865810961e-09,5.6756018230091565e-09
2025-08-17 13:00:00,57.299999999999976,-3.800000000000014,0,0001,1.0,3.6776017786620257e-09,4.60206846473537e-09,3.6776017786620774e-09,4.60206846473546e-09,3.6776017786620265e-09,4.602068464735369e-09,3.821592116833402e-09,4.854780408699085e-09,3.677601778662031e-09,4.6020684647353755e-09,3.965582455004726e-09,5.1074923526627106e-09,3.784226122275584e-09,4.731278921883933e-09
2025-08-17 13:00:00,57.299999999999976,-3.700000000000014,0,0001,1.0,3.5009012540793683e-09,4.352626089415359e-09,3.5009012540794262e-09,4.352626089415458e-09,3.5009012540793683e-09,4.352626089415358e-09,3.6630759444229445e-09,4.635657728050683e-09,3.580306477216855e-09,4.451752537784406e-09,3.825250634766463e-09,4.918689366685909e-09,3.6597117003543626e-09,4.550878986153479e-09
2025-08-17 13:00:00,57.299999999999976,-3.600000000000014,0,0001,1.0,3.324200729496711e-09,4.103183714095347e-09,3.324200729496775e-09,4.103183714095458e-09,3.4036059526341984e-09,4.202310162464394e-09,3.504559772012488e-09,4.416535047402281e-09,3.483011175771701e-09,4.301436610833462e-09,3.6849188145282e-09,4.729886380709106e-09,3.5624163989092042e-09,4.400563059202531e-09
2025-08-17 13:00:00,57.299999999999976,-3.5000000000000138,0,0001,1.0,3.306310651189028e-09,4.051994235513431e-09,3.3063106511891124e-09,4.0519942355135656e-09,3.3063106511890437e-09,4.051994235513451e-09,3.5443981638571407e-09,4.429180605035706e-09,3.3857158743265473e-09,4.151120683882519e-09,3.782485676525168e-09,4.806366974557845e-09,3.4651210974640504e-09,4.250247132251588e-09
2025-08-17 13:00:00,57.299999999999976,-3.4000000000000137,0,0001,1.0,3.2884205728813773e-09,4.000804756931557e-09,3.288420572881483e-09,4.000804756931714e-09,3.2884205728813777e-09,4.000804756931557e-09,3.584236555701834e-09,4.441826162669175e-09,3.288420572881393e-09,4.000804756931575e-09,3.880052538522186e-09,4.882847568406636e-09,3.48020475401005e-09,4.283901563345353e-09
2025-08-17 13:00:00,57.299999999999976,-3.3000000000000136,0,0001,1.0,3.2705304945737275e-09,3.949615278349683e-09,3.270530494573853e-09,3.949615278349862e-09,3.2705304945737275e-09,3.949615278349683e-09,3.6240749475465275e-09,4.4544717203026456e-09,3.3829094525648816e-09,4.133585636394391e-09,3.977619400519202e-09,4.959328162255429e-09,3.4952884105560734e-09,4.317555994439156e-09
2025-08-17 13:00:00,57.199999999999974,-5.6000000000000085,0,0001,1.0,7.865657236649703e-09,1.0099403091601125e-08,7.579774564947515e-09,9.72466226064241e-09,7.997412618717183e-09,1.0208813130500214e-08,7.2938918932452275e-09,9.349921429683562e-09,8.129168000784682e-09,1.0318223169399319e-08,7.00800922154294e-09,8.975180598724713e-09,8.260923382852184e-09,1.0427633208298423e-08
2025-08-17 13:00:00,57.199999999999974,-3.5000000000000138,0,0001,1.0,2.863229653371501e-09,3.3773083774058293e-09,3.1013171660394446e-09,3.7544947469278344e-09,2.863229653371517e-09,3.3773083774058487e-09,3.339404678707473e-09,4.131681116449974e-09,2.941813033915055e-09,3.475474766775037e-09,3.5774921913755007e-09,4.5088674859721145e-09,3.020396414458594e-09,3.5736411561442252e-09
